BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,11,112,202001,11,112,144388,867066,"LOUISIANA",22,2020,"January","Hail","C",17,"CADDO","SHV","11-JAN-20 01:12:00","CST-6","11-JAN-20 01:12:00","0","0","0","0","0.00K","0.00K","Broadcast Media","0.88",,,,,,,,,,,"1","E","SHREVEPORT","1","E","SHREVEPORT","32.482","-93.7267","32.482","-93.7267","An upper level longwave trough emerged out of the Intermountain West and into the Central and Southern Plains during the daytime and evening hours of January 10th. A strong southerly return flow commenced out ahead of the trough during the 8th-9th, allowing for unseasonably warm and humid conditions to advance northward across Southern Oklahoma, much of Central and Eastern Texas, as well as Louisiana, Arkansas, and the Lower Mississippi Valley. Meanwhile, an intensifying surface low pressure system and associated dry line developed along the Red River of North Texas into Southern Oklahoma during the afternoon hours, which spread east northeast across the Ark-La-Tex during the early morning hours on January 11th. With afternoon temperatures climbing into the mid 70s ahead of this trough, moderate instability developed across the broad warm sector, with very strong wind shear in place as large scale forcing increased ahead of the trough axis across East Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana. Thus, an axis of strong to severe showers and thunderstorms developed during the evening hours across Southeast Oklahoma, adjacent sections of Southwest Arkansas and East Texas, which advanced east into North Louisiana during the early morning hours of the 11th. Widespread damaging winds downed trees and power lines across much of Northwest and Northcentral Louisiana, with even a long track tornado developing along the line of severe thunderstorms across Central Bossier, Southern Webster, and Southern Claiborne Parishes. Another isolated tornado touched down in Western Union Parish, before these storms exited the region shortly before daybreak on the 11th. Unfortunately, these storms resulted in four fatalities  across Northwest Louisiana, three of which occurred from the Haughton tornado.","Nickel size hail fell in East Shreveport.","CSV"
202001,10,1610,202001,10,1610,144169,865459,"ARKANSAS",5,2020,"January","Hail","C",7,"BENTON","TSA","10-JAN-20 16:10:00","CST-6","10-JAN-20 16:10:00","0","0","0","0","0.00K","0.00K","Trained Spotter","1.00",,,,,,,,,,,"1","NW","SILOAM SPGS","1","NW","SILOAM SPGS","36.1866","-94.5391","36.1866","-94.5391","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1622,202001,10,1622,144169,865460,"ARKANSAS",5,2020,"January","Hail","C",7,"BENTON","TSA","10-JAN-20 16:22:00","CST-6","10-JAN-20 16:22:00","0","0","0","0","15.00K","0.00K","Social Media","1.75",,,,,,,,,,,"2","SE","DECATUR","2","SE","DECATUR","36.3095","-94.4246","36.3095","-94.4246","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1624,202001,10,1624,144169,865461,"ARKANSAS",5,2020,"January","Hail","C",7,"BENTON","TSA","10-JAN-20 16:24:00","CST-6","10-JAN-20 16:24:00","0","0","0","0","0.00K","0.00K","Public","1.00",,,,,,,,,,,"0","WNW","SILOAM SPGS ARPT","0","WNW","SILOAM SPGS ARPT","36.1816","-94.4882","36.1816","-94.4882","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1633,202001,10,1633,144169,865462,"ARKANSAS",5,2020,"January","Hail","C",7,"BENTON","TSA","10-JAN-20 16:33:00","CST-6","10-JAN-20 16:33:00","0","0","0","0","0.00K","0.00K","Public","1.00",,,,,,,,,,,"1","NNW","CENTERTON","1","NNW","CENTERTON","36.3601","-94.2861","36.3601","-94.2861","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1925,202001,11,15,144169,865463,"ARKANSAS",5,2020,"January","Flash Flood","C",7,"BENTON","TSA","10-JAN-20 19:25:00","CST-6","11-JAN-20 00:15:00","0","0","0","0","10.00K","0.00K","Storm Chaser",,,"Heavy Rain",,,,,,,,,"1","WNW","BENTONVILLE BRANCH J","2","SW","BENTONVILLE BRANCH J","36.3348","-94.1456","36.3056","-94.1465","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","Several vehicles were driven into high water and were stranded.","CSV"
202001,10,1945,202001,10,1949,144169,867123,"ARKANSAS",5,2020,"January","Tornado","C",47,"FRANKLIN","TSA","10-JAN-20 19:45:00","CST-6","10-JAN-20 19:49:00","0","0","0","0","35.00K","0.00K","NWS Storm Survey",,,,,"EF1","3.9","400",,,,,"2","SSE","POPING","3","S","WEBB CITY","35.4262","-93.8928","35.4381","-93.8244","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","This tornado developed along the leading edge of a line of thunderstorms, south of Highway 96. It moved east-northeast, damaging the roof of a home, destroying several outbuildings, snapping or uprooting numerous trees, and blowing down power poles. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.","CSV"
202001,10,1138,202001,10,1138,143960,865454,"OKLAHOMA",40,2020,"January","Hail","C",143,"TULSA","TSA","10-JAN-20 11:38:00","CST-6","10-JAN-20 11:38:00","0","0","0","0","0.00K","0.00K","Public","0.75",,,,,,,,,,,"2","N","TULSA","2","N","TULSA","36.179","-95.95","36.179","-95.95","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1449,202001,10,1457,143960,867121,"OKLAHOMA",40,2020,"January","Tornado","C",21,"CHEROKEE","TSA","10-JAN-20 14:49:00","CST-6","10-JAN-20 14:57:00","0","0","0","0","50.00K","0.00K","NWS Storm Survey",,,,,"EF1","5.8","250",,,,,"3","WNW","PETTIT","2","S","PARK HILL","35.7796","-95.0229","35.8369","-94.948","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","This tornado damaged the roof of a permanent home and the roofs of two mobile homes, uprooted a number of trees, and damaged outbuildings. Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.","CSV"
202001,10,1800,202001,10,2230,143960,867124,"OKLAHOMA",40,2020,"January","Flash Flood","C",121,"PITTSBURG","TSA","10-JAN-20 18:00:00","CST-6","10-JAN-20 22:30:00","0","0","1","0","10.00K","0.00K","Emergency Manager",,,"Heavy Rain",,,,,,,,,"6","SSE","ASHLAND","3","ESE","ASHLAND","34.687","-96.0385","34.7495","-96.0199","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","Portions of several roads were flooded across southwestern Pittsburg County, as a result of three to five inches of rain that fell across the area. A 58 year-old man drove his pickup truck into deep flood water flowing over S Harper Valley Road, where it became inoperable. He exited the vehicle, was swept downstream by the rapidly flowing water, and  was drowned.","CSV"
202001,10,1155,202001,10,1156,143960,874086,"OKLAHOMA",40,2020,"January","Tornado","C",97,"MAYES","TSA","10-JAN-20 11:55:00","CST-6","10-JAN-20 11:56:00","0","0","0","0","0.00K","0.00K","Storm Chaser",,,,,"EFU","1","50",,,,,"5","SE","MURPHY","5","ESE","MURPHY","36.0991","-95.1771","36.1163","-95.1659","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","Storm chasers positioned in two different locations observed a brief tornado. The area where the tornado occurred was inaccessible by road, thus there was no known damage.","CSV"
202001,10,1502,202001,10,1502,143960,865455,"OKLAHOMA",40,2020,"January","Hail","C",21,"CHEROKEE","TSA","10-JAN-20 15:02:00","CST-6","10-JAN-20 15:02:00","0","0","0","0","15.00K","0.00K","Amateur Radio","1.75",,,,,,,,,,,"1","S","TAHLEQUAH","1","S","TAHLEQUAH","35.9106","-94.971","35.9106","-94.971","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","","CSV"
202001,10,1609,202001,10,1609,143960,865456,"OKLAHOMA",40,2020,"January","Thunderstorm Wind","C",135,"SEQUOYAH","TSA","10-JAN-20 16:09:00","CST-6","10-JAN-20 16:09:00","0","0","0","0","2.00K","0.00K","Emergency Manager","61.00","EG",,,,,,,,,,"1","SSE","SALLISAW","1","SSE","SALLISAW","35.4575","-94.7904","35.4575","-94.7904","A strong storm system and associated cold front moved into the Southern Plains on the 10th. Unseasonably warm and moist air spread northward from the Gulf of Mexico ahead of this system, resulting in weak to moderate instability developing across eastern Oklahoma and northwest Arkansas. This instability, combined with very strong wind fields and wind shear, resulted in organized severe thunderstorms. The strongest storms produced large hail up to golfball size, damaging wind, a tornado, and flash flooding.","Strong thunderstorm wind blew down power poles and trees. A storm spotter estimated wind gusts up to 70 mph.","CSV"
