# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-21 16:49:18 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14246900
#            TS   parameter     statistic     Description
#        114427       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        114428       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        114429       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	114427_00010_00001	114427_00010_00001_cd	114428_00010_00002	114428_00010_00002_cd	114429_00010_00003	114429_00010_00003_cd
USGS	14246900	2000-01-24	5.2	A	4.9	A	5.1	A
USGS	14246900	2000-01-25	5.1	A	4.9	A	5.0	A
USGS	14246900	2000-01-26	5.1	A	4.9	A	5.0	A
USGS	14246900	2000-01-27	5.2	A	4.9	A	5.0	A
USGS	14246900	2000-01-28	5.2	A	4.9	A	5.0	A
USGS	14246900	2000-01-29	4.9	A	4.7	A	4.8	A
USGS	14246900	2000-01-30	4.7	A	4.2	A	4.4	A
USGS	14246900	2000-01-31	4.3	A	3.9	A	4.1	A
USGS	14246900	2000-02-01	4.3	A	4.1	A	4.1	A
USGS	14246900	2000-02-02	4.8	A	4.3	A	4.5	A
USGS	14246900	2000-02-03	4.9	A	4.6	A	4.7	A
USGS	14246900	2000-02-04	5.1	A	4.7	A	4.9	A
USGS	14246900	2000-02-05	5.1	A	4.9	A	5.0	A
USGS	14246900	2000-02-06	5.3	A	4.9	A	5.1	A
USGS	14246900	2000-02-07	5.3	A	5.0	A	5.2	A
USGS	14246900	2000-02-08	5.3	A	5.0	A	5.1	A
USGS	14246900	2000-02-09	5.5	A	5.1	A	5.3	A
USGS	14246900	2000-02-10	5.3	A	5.0	A	5.1	A
USGS	14246900	2000-02-11	5.3	A	5.0	A	5.2	A
USGS	14246900	2000-02-12	5.3	A	5.0	A	5.1	A
USGS	14246900	2000-02-13	5.1	A	4.8	A	5.0	A
USGS	14246900	2000-02-14	5.1	A	4.8	A	5.0	A
USGS	14246900	2000-02-15	5.5	A	5.0	A	5.1	A
USGS	14246900	2000-02-16	5.5	A	5.1	A	5.3	A
USGS	14246900	2000-02-17	5.5	A	5.1	A	5.3	A
USGS	14246900	2000-02-18	5.3	A	5.1	A	5.2	A
USGS	14246900	2000-02-19	5.5	A	5.1	A	5.3	A
USGS	14246900	2000-02-20	5.5	A	5.1	A	5.4	A
USGS	14246900	2000-02-21	5.7	A	5.5	A	5.5	A
USGS	14246900	2000-02-22	5.7	A	5.5	A	5.6	A
USGS	14246900	2000-02-23	5.7	A	5.3	A	5.5	A
USGS	14246900	2000-02-24	5.7	A	5.3	A	5.5	A
USGS	14246900	2000-02-25	5.6	A	5.3	A	5.5	A
USGS	14246900	2000-02-26	5.5	A	5.3	A	5.4	A
USGS	14246900	2000-02-27	5.7	A	5.3	A	5.4	A
USGS	14246900	2000-02-28	5.8	A	5.5	A	5.6	A
USGS	14246900	2000-02-29	6.0	A	5.7	A	5.8	A
USGS	14246900	2000-03-01	6.0	A	5.6	A	5.8	A
USGS	14246900	2000-03-02	6.0	A	5.7	A	5.9	A
USGS	14246900	2000-03-03	6.2	A	5.8	A	6.0	A
USGS	14246900	2000-03-04	6.2	A	5.8	A	6.0	A
USGS	14246900	2000-03-05	6.2	A	6.0	A	6.1	A
USGS	14246900	2000-03-06	6.2	A	6.0	A	6.1	A
USGS	14246900	2000-03-07	6.2	A	6.0	A	6.1	A
USGS	14246900	2000-03-08	6.2	A	6.0	A	6.0	A
USGS	14246900	2000-03-09	6.4	A	6.0	A	6.1	A
USGS	14246900	2000-03-10	6.4	A	6.0	A	6.2	A
USGS	14246900	2000-03-11	6.5	A	6.2	A	6.3	A
USGS	14246900	2000-03-12	6.5	A	6.3	A	6.4	A
USGS	14246900	2000-03-13	6.7	A	6.4	A	6.5	A
USGS	14246900	2000-03-14	6.9	A	6.4	A	6.7	A
USGS	14246900	2000-03-15	6.9	A	6.5	A	6.7	A
USGS	14246900	2000-03-16						
USGS	14246900	2000-03-17						
USGS	14246900	2000-03-18	7.1	A	6.9	A	7.0	A
USGS	14246900	2000-03-19	7.1	A	6.7	A	6.9	A
USGS	14246900	2000-03-20	7.4	A	6.7	A	6.9	A
USGS	14246900	2000-03-21	7.8	A	7.2	A	7.4	A
USGS	14246900	2000-03-22	7.7	A	7.5	A	7.6	A
USGS	14246900	2000-03-23	7.7	A	7.5	A	7.6	A
USGS	14246900	2000-03-24	7.9	A	7.4	A	7.6	A
USGS	14246900	2000-03-25	8.1	A	7.5	A	7.8	A
USGS	14246900	2000-03-26	8.3	A	7.7	A	8.0	A
USGS	14246900	2000-03-27	8.3	A	7.9	A	8.1	A
USGS	14246900	2000-03-28	8.3	A	7.9	A	8.1	A
USGS	14246900	2000-03-29	8.3	A	7.9	A	8.0	A
USGS	14246900	2000-03-30	8.5	A	7.9	A	8.1	A
USGS	14246900	2000-03-31	8.9	A	8.1	A	8.4	A
USGS	14246900	2000-04-01	9.1	A	8.5	A	8.8	A
USGS	14246900	2000-04-02	9.5	A	8.9	A	9.1	A
USGS	14246900	2000-04-03	9.9	A	9.1	A	9.4	A
USGS	14246900	2000-04-04	9.7	A	9.5	A	9.6	A
USGS	14246900	2000-04-05	9.7	A	9.3	A	9.5	A
USGS	14246900	2000-04-06	9.5	A	9.1	A	9.2	A
USGS	14246900	2000-04-07	9.5	A	9.1	A	9.2	A
USGS	14246900	2000-04-08	9.7	A	9.1	A	9.3	A
USGS	14246900	2000-04-09	9.9	A	9.5	A	9.6	A
USGS	14246900	2000-04-10	10.4	A	9.7	A	10.0	A
USGS	14246900	2000-04-11	10.6	A	9.9	A	10.3	A
USGS	14246900	2000-04-12	10.8	A	10.4	A	10.6	A
USGS	14246900	2000-04-13	11.0	A	10.6	A	10.8	A
USGS	14246900	2000-04-14	10.8	A	10.6	A	10.7	A
USGS	14246900	2000-04-15	10.8	A	10.3	A	10.6	A
USGS	14246900	2000-04-16	11.0	A	10.3	A	10.6	A
USGS	14246900	2000-04-17	11.2	A	10.3	A	10.7	A
USGS	14246900	2000-04-18	11.2	A	10.8	A	10.9	A
USGS	14246900	2000-04-19	11.5	A	11.0	A	11.1	A
USGS	14246900	2000-04-20	11.7	A	11.0	A	11.3	A
USGS	14246900	2000-04-21	11.9	A	11.4	A	11.6	A
USGS	14246900	2000-04-22	11.7	A	11.2	A	11.5	A
USGS	14246900	2000-04-23	11.7	A	11.2	A	11.5	A
USGS	14246900	2000-04-24	11.5	A	11.2	A	11.3	A
USGS	14246900	2000-04-25	11.4	A	11.0	A	11.2	A
USGS	14246900	2000-04-26	11.7	A	11.0	A	11.2	A
USGS	14246900	2000-04-27	11.7	A	11.2	A	11.3	A
USGS	14246900	2000-04-28	11.7	A	11.2	A	11.3	A
USGS	14246900	2000-04-29	11.6	A	11.1	A	11.3	A
USGS	14246900	2000-04-30	11.8	A	11.3	A	11.5	A
USGS	14246900	2000-05-01	12.0	A	11.5	A	11.8	A
USGS	14246900	2000-05-02	12.0	A	11.5	A	11.9	A
USGS	14246900	2000-05-03	12.2	A	11.8	A	11.9	A
USGS	14246900	2000-05-04	12.0	A	11.8	A	11.9	A
USGS	14246900	2000-05-05	11.8	A	11.5	A	11.7	A
USGS	14246900	2000-05-06	12.5	A	11.5	A	11.9	A
USGS	14246900	2000-05-07	12.7	A	12.0	A	12.2	A
USGS	14246900	2000-05-08	12.7	A	12.5	A	12.5	A
USGS	14246900	2000-05-09	12.7	A	12.5	A	12.6	A
USGS	14246900	2000-05-10	12.7	A	12.0	A	12.3	A
USGS	14246900	2000-05-11	12.0	A	11.5	A	11.9	A
USGS	14246900	2000-05-12	12.2	A	11.5	A	11.8	A
USGS	14246900	2000-05-13	12.5	A	11.8	A	12.1	A
USGS	14246900	2000-05-14	13.0	A	12.2	A	12.5	A
USGS	14246900	2000-05-15	13.4	A	12.7	A	12.9	A
USGS	14246900	2000-05-16	13.7	A	12.7	A	13.2	A
USGS	14246900	2000-05-17	13.7	A	13.2	A	13.5	A
USGS	14246900	2000-05-18	13.7	A	13.2	A	13.3	A
USGS	14246900	2000-05-19	13.9	A	13.2	A	13.5	A
USGS	14246900	2000-05-20	13.9	A	13.4	A	13.7	A
USGS	14246900	2000-05-21	14.7	A	13.7	A	14.1	A
USGS	14246900	2000-05-22	14.7	A	14.2	A	14.5	A
USGS	14246900	2000-05-23	15.0	A	14.4	A	14.7	A
USGS	14246900	2000-05-24	15.2	A	14.7	A	14.9	A
USGS	14246900	2000-05-25	15.2	A	14.7	A	14.9	A
USGS	14246900	2000-05-26	15.5	A	14.7	A	15.0	A
USGS	14246900	2000-05-27	15.8	A	14.9	A	15.2	A
USGS	14246900	2000-05-28	15.5	A	15.2	A	15.3	A
USGS	14246900	2000-05-29	15.5	A	14.9	A	15.1	A
USGS	14246900	2000-05-30	15.5	A	14.9	A	15.2	A
USGS	14246900	2000-05-31	15.5	A	14.7	A	15.0	A
USGS	14246900	2000-06-01	15.2	A	14.7	A	14.9	A
USGS	14246900	2000-06-02	15.5	A	14.7	A	15.0	A
USGS	14246900	2000-06-03	16.1	A	15.2	A	15.5	A
USGS	14246900	2000-06-04	16.6	A	15.5	A	16.0	A
USGS	14246900	2000-06-05	16.6	A	16.3	A	16.3	A
USGS	14246900	2000-06-06	16.4	A	16.0	A	16.3	A
USGS	14246900	2000-06-07	16.4	A	15.9	A	16.2	A
USGS	14246900	2000-06-08	16.4	A	15.9	A	16.0	A
USGS	14246900	2000-06-09	16.1	A	15.6	A	15.9	A
USGS	14246900	2000-06-10	16.1	A	15.3	A	15.5	A
USGS	14246900	2000-06-11	15.6	A	15.1	A	15.4	A
USGS	14246900	2000-06-12	15.6	A	15.0	A	15.2	A
USGS	14246900	2000-06-13	15.6	A	14.8	A	15.2	A
USGS	14246900	2000-06-14	15.9	A	15.3	A	15.5	A
USGS	14246900	2000-06-15	16.4	A	15.6	A	16.0	A
USGS	14246900	2000-06-16	16.7	A	15.9	A	16.3	A
USGS	14246900	2000-06-17	17.3	A	16.4	A	16.8	A
USGS	14246900	2000-06-18	17.6	A	17.0	A	17.1	A
USGS	14246900	2000-06-19	17.5	A	16.9	A	17.1	A
USGS	14246900	2000-06-20	17.5	A	16.9	A	17.1	A
USGS	14246900	2000-06-21	17.5	A	16.9	A	17.1	A
USGS	14246900	2000-06-22	17.5	A	16.9	A	17.2	A
USGS	14246900	2000-06-23	17.8	A	17.2	A	17.3	A
USGS	14246900	2000-06-24	17.8	A	17.2	A	17.4	A
USGS	14246900	2000-06-25	18.1	A	17.5	A	17.7	A
USGS	14246900	2000-06-26	18.7	A	17.8	A	18.1	A
USGS	14246900	2000-06-27	19.4	A	18.1	A	18.7	A
USGS	14246900	2000-06-28	20.0	A	18.7	A	19.3	A
USGS	14246900	2000-06-29	20.0	A	19.0	A	19.5	A
USGS	14246900	2000-06-30	20.0	A	19.2	A	19.5	A
USGS	14246900	2000-07-01	19.9	A	19.2	A	19.6	A
USGS	14246900	2000-07-02	19.5	A	18.9	A	19.3	A
USGS	14246900	2000-07-03	19.5	A	18.6	A	19.0	A
USGS	14246900	2000-07-04	18.9	A	18.3	A	18.6	A
USGS	14246900	2000-07-05						
USGS	14246900	2000-07-06						
USGS	14246900	2000-07-07	19.5	A	18.8	A	19.3	A
USGS	14246900	2000-07-08	19.5	A	19.1	A	19.5	A
USGS	14246900	2000-07-09	19.5	A	19.5	A	19.5	A
USGS	14246900	2000-07-10	19.5	A	19.1	A	19.4	A
USGS	14246900	2000-07-11	19.5	A	19.1	A	19.3	A
USGS	14246900	2000-07-12	19.8	A	19.1	A	19.3	A
USGS	14246900	2000-07-13	19.8	A	19.1	A	19.5	A
USGS	14246900	2000-07-14	19.8	A	19.5	A	19.6	A
USGS	14246900	2000-07-15	20.0	A	19.4	A	19.6	A
USGS	14246900	2000-07-16	20.0	A	19.4	A	19.8	A
USGS	14246900	2000-07-17	20.4	A	19.7	A	20.0	A
USGS	14246900	2000-07-18	20.4	A	20.0	A	20.3	A
USGS	14246900	2000-07-19	20.4	A	20.0	A	20.2	A
USGS	14246900	2000-07-20	20.4	A	20.0	A	20.2	A
USGS	14246900	2000-07-21	20.7	A	20.0	A	20.3	A
USGS	14246900	2000-07-22	20.6	A	20.3	A	20.4	A
USGS	14246900	2000-07-23	20.6	A	20.3	A	20.6	A
USGS	14246900	2000-07-24	21.0	A	20.3	A	20.6	A
USGS	14246900	2000-07-25	21.0	A	20.3	A	20.7	A
USGS	14246900	2000-07-26	21.0	A	20.6	A	20.8	A
USGS	14246900	2000-07-27	21.3	A	20.6	A	20.9	A
USGS	14246900	2000-07-28	21.7	A	20.9	A	21.1	A
USGS	14246900	2000-07-29	21.7	A	21.3	A	21.4	A
USGS	14246900	2000-07-30	22.0	A	21.3	A	21.7	A
USGS	14246900	2000-07-31	22.0	A	21.7	A	21.8	A
USGS	14246900	2000-08-01	22.0	A	21.7	A	22.0	A
USGS	14246900	2000-08-02	22.0	A	21.7	A	22.0	A
USGS	14246900	2000-08-03	22.0	A	21.6	A	21.9	A
USGS	14246900	2000-08-04	22.0	A	21.7	A	21.8	A
USGS	14246900	2000-08-05	22.0	A	21.7	A	21.9	A
USGS	14246900	2000-08-06	22.0	A	21.7	A	21.9	A
USGS	14246900	2000-08-07	22.0	A	21.7	A	21.9	A
USGS	14246900	2000-08-08	22.4	A	21.7	A	22.0	A
USGS	14246900	2000-08-09	22.4	A	22.0	A	22.1	A
USGS	14246900	2000-08-10	22.4	A	21.7	A	22.0	A
USGS	14246900	2000-08-11	22.0	A	21.6	A	21.9	A
USGS	14246900	2000-08-12	22.0	A	21.6	A	21.7	A
USGS	14246900	2000-08-13	21.7	A	21.3	A	21.4	A
USGS	14246900	2000-08-14	21.7	A	20.9	A	21.3	A
USGS	14246900	2000-08-15	21.3	A	20.9	A	21.2	A
USGS	14246900	2000-08-16	21.3	A	20.9	A	21.0	A
USGS	14246900	2000-08-17	21.0	A	20.6	A	20.9	A
USGS	14246900	2000-08-18	20.9	A	20.6	A	20.8	A
USGS	14246900	2000-08-19	20.6	A	20.5	A	20.5	A
USGS	14246900	2000-08-20	20.5	A	20.1	A	20.3	A
USGS	14246900	2000-08-21	20.5	A	20.1	A	20.2	A
USGS	14246900	2000-08-22	20.5	A	20.2	A	20.3	A
USGS	14246900	2000-08-23	20.5	A	20.2	A	20.5	A
USGS	14246900	2000-08-24	20.9	A	20.5	A	20.7	A
USGS	14246900	2000-08-25	20.9	A	20.5	A	20.7	A
USGS	14246900	2000-08-26	20.9	A	20.5	A	20.6	A
USGS	14246900	2000-08-27	20.5	A	20.5	A	20.5	A
USGS	14246900	2000-08-28	20.5	A	20.1	A	20.4	A
USGS	14246900	2000-08-29	20.2	A	19.8	A	20.2	A
USGS	14246900	2000-08-30	20.2	A	19.8	A	20.0	A
USGS	14246900	2000-08-31	20.2	A	19.8	A	20.0	A
USGS	14246900	2000-09-01	20.1	A	19.8	A	19.9	A
USGS	14246900	2000-09-02	19.8	A	19.5	A	19.8	A
USGS	14246900	2000-09-03	19.5	A	19.5	A	19.5	A
USGS	14246900	2000-09-04	19.5	A	19.2	A	19.3	A
USGS	14246900	2000-09-05	19.5	A	19.2	A	19.2	A
USGS	14246900	2000-09-06	19.5	A	19.2	A	19.3	A
USGS	14246900	2000-09-07	19.5	A	19.2	A	19.3	A
USGS	14246900	2000-09-08	19.5	A	19.2	A	19.4	A
USGS	14246900	2000-09-09	19.2	A	18.8	A	19.1	A
USGS	14246900	2000-09-10	18.8	A	18.5	A	18.8	A
USGS	14246900	2000-09-11	19.2	A	18.5	A	18.8	A
USGS	14246900	2000-09-12	19.2	A	18.5	A	18.9	A
USGS	14246900	2000-09-13	19.2	A	18.8	A	19.0	A
USGS	14246900	2000-09-14	19.5	A	19.2	A	19.3	A
USGS	14246900	2000-09-15	19.8	A	19.5	A	19.7	A
USGS	14246900	2000-09-16	19.8	A	19.5	A	19.8	A
USGS	14246900	2000-09-17	19.8	A	19.5	A	19.8	A
USGS	14246900	2000-09-18	19.8	A	19.5	A	19.8	A
USGS	14246900	2000-09-19	19.8	A	19.5	A	19.8	A
USGS	14246900	2000-09-20	19.8	A	19.5	A	19.6	A
USGS	14246900	2000-09-21	19.5	A	19.2	A	19.5	A
USGS	14246900	2000-09-22	19.5	A	19.2	A	19.3	A
USGS	14246900	2000-09-23	19.2	A	18.5	A	18.9	A
USGS	14246900	2000-09-24	18.8	A	17.9	A	18.3	A
USGS	14246900	2000-09-25	17.9	A	17.3	A	17.7	A
USGS	14246900	2000-09-26	17.6	A	17.3	A	17.4	A
USGS	14246900	2000-09-27	17.6	A	17.0	A	17.3	A
USGS	14246900	2000-09-28	17.4	A	17.1	A	17.4	A
USGS	14246900	2000-09-29	17.4	A	17.1	A	17.4	A
USGS	14246900	2000-09-30	17.4	A	17.4	A	17.4	A
USGS	14246900	2000-10-01	17.7	A	17.4	A	17.6	A
USGS	14246900	2000-10-02	17.7	A	17.4	A	17.5	A
USGS	14246900	2000-10-03	17.7	A	17.1	A	17.4	A
USGS	14246900	2000-10-04	17.4	A	16.8	A	17.1	A
USGS	14246900	2000-10-05	16.8	A	16.5	A	16.8	A
USGS	14246900	2000-10-06	16.8	A	16.5	A	16.8	A
USGS	14246900	2000-10-07	16.8	A	16.5	A	16.7	A
USGS	14246900	2000-10-08	16.5	A	16.2	A	16.3	A
USGS	14246900	2000-10-09	16.3	A	15.7	A	15.9	A
USGS	14246900	2000-10-10	15.7	A	15.2	A	15.4	A
USGS	14246900	2000-10-11	15.7	A	15.2	A	15.3	A
USGS	14246900	2000-10-12	15.7	A	15.4	A	15.7	A
USGS	14246900	2000-10-13	15.7	A	15.4	A	15.7	A
USGS	14246900	2000-10-14	15.7	A	15.4	A	15.5	A
USGS	14246900	2000-10-15	15.4	A	15.2	A	15.4	A
USGS	14246900	2000-10-16	15.4	A	14.9	A	15.2	A
USGS	14246900	2000-10-17	15.2	A	14.9	A	15.0	A
USGS	14246900	2000-10-18	15.2	A	14.9	A	15.0	A
USGS	14246900	2000-10-19	15.2	A	14.9	A	15.1	A
USGS	14246900	2000-10-20	15.2	A	14.9	A	15.2	A
USGS	14246900	2000-10-21	15.2	A	14.9	A	15.1	A
USGS	14246900	2000-10-22	15.1	A	14.9	A	14.9	A
USGS	14246900	2000-10-23	14.9	A	14.6	A	14.7	A
USGS	14246900	2000-10-24	14.6	A	14.4	A	14.4	A
USGS	14246900	2000-10-25	14.4	A	14.1	A	14.3	A
USGS	14246900	2000-10-26	14.1	A	13.6	A	13.9	A
USGS	14246900	2000-10-27	13.6	A	13.4	A	13.4	A
USGS	14246900	2000-10-28	13.4	A	13.1	A	13.3	A
USGS	14246900	2000-10-29	13.2	A	13.0	A	13.1	A
USGS	14246900	2000-10-30	13.2	A	13.0	A	13.2	A
USGS	14246900	2000-10-31	13.2	A	13.2	A	13.2	A
USGS	14246900	2000-11-01	13.2	A	13.2	A	13.2	A
USGS	14246900	2000-11-02	13.2	A	13.2	A	13.2	A
USGS	14246900	2000-11-03	13.5	A	13.2	A	13.3	A
USGS	14246900	2000-11-04	13.5	A	13.5	A	13.5	A
USGS	14246900	2000-11-05	13.5	A	13.2	A	13.4	A
USGS	14246900	2000-11-06	13.5	A	13.2	A	13.2	A
USGS	14246900	2000-11-07	13.2	A	12.7	A	13.0	A
USGS	14246900	2000-11-08	13.0	A	12.5	A	12.7	A
USGS	14246900	2000-11-09	12.5	A	12.3	A	12.4	A
USGS	14246900	2000-11-10	12.3	A	11.8	A	12.1	A
USGS	14246900	2000-11-11	11.8	A	11.3	A	11.6	A
USGS	14246900	2000-11-12	11.3	A	10.7	A	11.0	A
USGS	14246900	2000-11-13	10.7	A	10.5	A	10.5	A
USGS	14246900	2000-11-14	10.5	A	10.3	A	10.3	A
USGS	14246900	2000-11-15	10.5	A	10.1	A	10.2	A
USGS	14246900	2000-11-16	10.1	A	9.6	A	9.7	A
USGS	14246900	2000-11-17	9.6	A	9.4	A	9.5	A
USGS	14246900	2000-11-18	9.4	A	9.2	A	9.4	A
USGS	14246900	2000-11-19	9.2	A	8.8	A	9.1	A
USGS	14246900	2000-11-20	8.8	A	8.5	A	8.6	A
USGS	14246900	2000-11-21	8.5	A	8.3	A	8.4	A
USGS	14246900	2000-11-22	8.3	A	8.0	A	8.2	A
USGS	14246900	2000-11-23	8.0	A	7.8	A	7.8	A
USGS	14246900	2000-11-24	8.0	A	7.8	A	7.8	A
USGS	14246900	2000-11-25	8.0	A	7.6	A	7.8	A
USGS	14246900	2000-11-26	7.8	A	7.6	A	7.7	A
USGS	14246900	2000-11-27	8.0	A	7.8	A	7.9	A
USGS	14246900	2000-11-28	8.0	A	7.8	A	7.8	A
USGS	14246900	2000-11-29	8.0	A	7.8	A	7.8	A
USGS	14246900	2000-11-30	8.0	A	7.8	A	7.9	A
USGS	14246900	2000-12-01	8.0	A	7.6	A	7.7	A
USGS	14246900	2000-12-02	7.6	A	7.4	A	7.5	A
USGS	14246900	2000-12-03	7.6	A	7.4	A	7.6	A
USGS	14246900	2000-12-04	7.6	A	7.1	A	7.4	A
USGS	14246900	2000-12-05	7.3	A	7.1	A	7.3	A
USGS	14246900	2000-12-06	7.3	A	6.9	A	7.0	A
USGS	14246900	2000-12-07	6.9	A	6.6	A	6.7	A
USGS	14246900	2000-12-08	6.7	A	6.2	A	6.4	A
USGS	14246900	2000-12-09	6.4	A	6.2	A	6.2	A
USGS	14246900	2000-12-10	6.4	A	6.2	A	6.2	A
USGS	14246900	2000-12-11	6.6	A	6.2	A	6.4	A
USGS	14246900	2000-12-12	6.6	A	6.4	A	6.6	A
USGS	14246900	2000-12-13	6.6	A	5.9	A	6.3	A
USGS	14246900	2000-12-14	5.9	A	5.5	A	5.6	A
USGS	14246900	2000-12-15	5.5	A	5.3	A	5.4	A
USGS	14246900	2000-12-16	5.5	A	5.3	A	5.4	A
USGS	14246900	2000-12-17	5.9	A	5.5	A	5.7	A
USGS	14246900	2000-12-18	5.9	A	5.7	A	5.8	A
USGS	14246900	2000-12-19	5.9	A	5.7	A	5.8	A
USGS	14246900	2000-12-20	5.9	A	5.7	A	5.8	A
USGS	14246900	2000-12-21	5.9	A	5.7	A	5.7	A
USGS	14246900	2000-12-22	5.9	A	5.7	A	5.7	A
USGS	14246900	2000-12-23	5.7	A	5.5	A	5.6	A
USGS	14246900	2000-12-24	5.5	A	5.2	A	5.4	A
USGS	14246900	2000-12-25	5.5	A	5.2	A	5.3	A
USGS	14246900	2000-12-26	5.5	A	5.3	A	5.5	A
USGS	14246900	2000-12-27	5.7	A	5.5	A	5.5	A
USGS	14246900	2000-12-28	5.5	A	5.3	A	5.5	A
USGS	14246900	2000-12-29	5.3	A	5.1	A	5.3	A
USGS	14246900	2000-12-30	5.3	A	5.1	A	5.3	A
USGS	14246900	2000-12-31	5.3	A	5.1	A	5.2	A
USGS	14246900	2001-01-01	5.3	A	4.9	A	5.1	A
USGS	14246900	2001-01-02	5.1	A	4.9	A	5.1	A
USGS	14246900	2001-01-03	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-01-04	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-01-05	5.3	A	4.9	A	5.1	A
USGS	14246900	2001-01-06	5.3	A	4.9	A	5.1	A
USGS	14246900	2001-01-07	5.3	A	5.1	A	5.1	A
USGS	14246900	2001-01-08	5.1	A	5.1	A	5.1	A
USGS	14246900	2001-01-09	5.1	A	4.9	A	5.1	A
USGS	14246900	2001-01-10	5.1	A	4.8	A	5.0	A
USGS	14246900	2001-01-11	5.0	A	4.8	A	4.8	A
USGS	14246900	2001-01-12	5.0	A	4.8	A	4.9	A
USGS	14246900	2001-01-13	4.9	A	4.8	A	4.9	A
USGS	14246900	2001-01-14	4.9	A	4.8	A	4.9	A
USGS	14246900	2001-01-15	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-01-16	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-01-17	4.9	A	4.9	A	4.9	A
USGS	14246900	2001-01-18	4.9	A	4.8	A	4.8	A
USGS	14246900	2001-01-19	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-01-20	4.8	A	4.6	A	4.6	A
USGS	14246900	2001-01-21	4.8	A	4.6	A	4.6	A
USGS	14246900	2001-01-22	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-01-23	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-01-24	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-01-25	4.8	A	4.6	A	4.8	A
USGS	14246900	2001-01-26	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-01-27	4.8	A	4.4	A	4.6	A
USGS	14246900	2001-01-28	4.6	A	4.4	A	4.5	A
USGS	14246900	2001-01-29	4.6	A	4.5	A	4.5	A
USGS	14246900	2001-01-30	4.6	A	4.4	A	4.5	A
USGS	14246900	2001-01-31	4.6	A	4.5	A	4.5	A
USGS	14246900	2001-02-01	4.6	A	4.4	A	4.6	A
USGS	14246900	2001-02-02	4.9	A	4.6	A	4.7	A
USGS	14246900	2001-02-03	4.9	A	4.8	A	4.8	A
USGS	14246900	2001-02-04	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-02-05	5.3	A	4.9	A	5.1	A
USGS	14246900	2001-02-06	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-02-07	4.9	A	4.6	A	4.8	A
USGS	14246900	2001-02-08	4.8	A	4.6	A	4.7	A
USGS	14246900	2001-02-09	4.8	A	4.6	A	4.6	A
USGS	14246900	2001-02-10	4.8	A	4.4	A	4.6	A
USGS	14246900	2001-02-11	4.6	A	4.4	A	4.5	A
USGS	14246900	2001-02-12	4.4	A	4.3	A	4.3	A
USGS	14246900	2001-02-13	4.3	A	4.1	A	4.1	A
USGS	14246900	2001-02-14	4.3	A	4.0	A	4.2	A
USGS	14246900	2001-02-15	4.5	A	4.1	A	4.3	A
USGS	14246900	2001-02-16	4.6	A	4.3	A	4.4	A
USGS	14246900	2001-02-17	4.6	A	4.4	A	4.5	A
USGS	14246900	2001-02-18	4.8	A	4.5	A	4.5	A
USGS	14246900	2001-02-19	4.6	A	4.4	A	4.5	A
USGS	14246900	2001-02-20	4.5	A	4.3	A	4.4	A
USGS	14246900	2001-02-21	4.6	A	4.5	A	4.5	A
USGS	14246900	2001-02-22	4.9	A	4.6	A	4.8	A
USGS	14246900	2001-02-23	4.9	A	4.8	A	4.9	A
USGS	14246900	2001-02-24	5.0	A	4.8	A	4.9	A
USGS	14246900	2001-02-25	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-02-26	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-02-27	5.1	A	4.9	A	5.0	A
USGS	14246900	2001-02-28	5.0	A	4.9	A	4.9	A
USGS	14246900	2001-03-01	4.9	A	4.9	A	4.9	A
USGS	14246900	2001-03-02	5.0	A	4.8	A	4.9	A
USGS	14246900	2001-03-03	5.0	A	4.8	A	4.8	A
USGS	14246900	2001-03-04	5.0	A	4.8	A	4.8	A
USGS	14246900	2001-03-05	5.3	A	4.8	A	5.0	A
